NORAD_ID,Isim,Kutle_kg,Kesit_Alani_m2,Enlem,Boylam,Yukseklik_km
39166,GPS IIF-4,1630.0,30.469840663516685,-28.56216362678884,-67.4300969662063,20160.44369162436
39168,USA 243 (WGS SV-5),5768.0,117.9608022447032,0.03619382125449525,-52.48714149882727,35783.64481743874
39172,SES-6,6140.0,133.90971772207035,0.012105098056632246,-40.52026283482781,35788.883738775716
39177,Cosmos-2486,7000.0,17.947758988331824,69.3356956910368,-57.213707713224146,723.9498595105914
39188,O3b FM5,700.0,36.1684,0.06717965705250845,-172.89799950857358,8068.301705221099
39189,O3b FM4,700.0,36.1684,-0.03959401994214902,-27.67511295491744,8063.699018497677
39190,O3b FM2,700.0,36.1684,-0.012352745738445574,-145.83576756200387,8068.316646715416
39191,O3b PFM,700.0,36.1684,0.038459504580761784,-171.18862524659477,8068.749123047445
39197,IRIS,183.0,4.358380630689146,70.27484903083385,-52.81433838127663,637.6831704404162
39199,IRNSS-R1A,1425.0,14.09749671182283,-27.647174980940896,60.91673219649592,35824.078349335396
39202,Shi Jian 11-05,300.0,3.332255794437747,-68.12041187134714,113.54166736457458,707.8234779471948
39206,MUOS 2,6800.0,135.4126093986921,4.785267871641304,171.35394238866965,35821.08348780765
39208,Shi Jian 15 (SJ-15),500.0,3.332255794437747,-2.3177122719869527,134.4004357655528,653.6716487545398
39209,Chuangxin-3 (CX-3),100.0,0.4330127018922193,-73.65879555701999,165.64754651257334,675.8031646788919
39210,Shiyan Weixing 7 (SY-7),500.0,3.332255794437747,-67.17445349428093,153.44190226100758,684.7099502495968
39215,Alphasat,6650.0,100.86960680390408,-1.0274623846227364,24.89620674860063,35780.63548257355
39216,INSAT 3D,2090.0,16.116073165637864,0.06628040125574515,129.57639841486437,35790.1051382261
39222,USA 244 (WGS SV-6),5768.0,117.9608022447032,0.011295137858669087,-135.16711068288913,35787.40852900931
39227,Arirang-5 (KOMPSat-5),1400.0,19.13544547574797,31.55700442554194,-46.427887328104724,554.1502503401531
39233,Eutelsat 25B / Es'hail 1,6310.0,63.92672232539102,-0.024007312398215276,25.507465580428217,35775.43070781974
39234,GSAT 7,2650.0,28.000344496291323,-0.08054716238956118,74.05873504238023,35787.76195999552
39237,AMOS 4,4260.0,54.441139766883175,-0.010613449906113208,65.01665132020011,35772.35549413045
39239,Yaogan Weixing 17A,500.0,0.6332350782640924,-12.72167786111795,-24.68216423994529,808.514540627943
39240,Yaogan Weixing 17B,500.0,0.6332350782640924,33.50232216794088,143.1136791237116,1289.6255515499133
39241,Yaogan Weixing 17C,500.0,0.6332350782640924,-63.18019736981648,-118.41640647864534,1183.3297107736912
39249,Gonets-M No. 14,280.0,2.1324,-54.7565619726378,66.11983699454238,1514.827816087241
39250,Gonets-M No. 16,280.0,2.1324,43.73864152397202,84.93336649703728,1485.016472429343
39251,Gonets-M No. 17,280.0,2.1324,74.02834433609442,-127.57015585587921,1502.2793690492201
39253,"Hisaki (Sprint-A, Exceed)",340.0,9.744907131704275,18.35107659839035,98.67359714734383,997.0546159165674
39256,USA 246,6200.0,68.0065077448616,4.233528119530549,-125.06225595947863,35619.94548848475
39260,Fengyun 3C,2200.0,25.87239770740948,25.440805420514312,-67.8993339864646,844.7513092305268
39265,CASSIOPE,481.0,3.4080020763755616,-50.35948709832013,38.60381413613444,565.8799027860322
39269,POPACS 2,2.0,0.0079,8.352747508859373,98.29333543138472,531.1297207086149
39270,POPACS 3,2.0,0.0079,-14.81056814730951,-177.81742336243906,905.153878739105
39285,Astra 2E (Eutelsat 28E),6052.0,110.92560221395831,-0.0484910619136376,28.514313402462417,35778.40343340768
39358,Shi Jian 16,2000.0,24.80028999671492,7.913132023205931,10.679720366405839,595.6324083811173
39360,Sirius FM-6 (Radiosat 6),6005.0,137.77916658913034,0.02301894916559839,-116.37121987183004,35776.129141524514
39375,Raduga 1M,2500.0,39.28245054402991,-5.6889099568578505,35.0622519822004,35784.811444998384
39410,Yaogan Weixing 19,1040.0,8.09732871631961,-12.089066376568521,-71.71400137336454,1205.9347316101916
39416,AprizeSat-7,14.0,0.0692820323027551,-72.0245671261595,109.56759315638175,645.8491280060035
39417,TshepisoSat,1.0,0.0173205080756887,30.415846605391955,-83.05666096635963,538.8327539968058
39418,SkySat 1,90.0,0.9878,27.8397671944447,178.48767596249692,545.1297389344097
39419,DubaiSat-2,300.0,4.411201374515391,71.13535457674496,100.35806333441452,552.5453690844469
39420,OPTOS,4.0,0.0994987437106619,3.9303687047142293,-179.79282517722163,664.8840957678983
39422,STSat-3,170.0,1.4204798003011605,-2.149773362592875,-78.58317495895609,567.3673116495105
39423,WNISAT-1,10.0,0.1262665038717711,-19.304214144518316,-71.9136789109054,802.7051331691702
39425,AprizeSat-8,14.0,0.0692820323027551,44.43595100663615,71.38632500643432,638.720576757379
39427,Triton 1,3.0,0.0994987437106619,-78.00909284752102,-177.9847205344503,688.317824815518
39430,GOMX-1,3.0,0.0994987437106619,74.08757223400845,-51.993913089022506,688.2306626576656
39440,CubeBug-2,3.0,0.0489897948556635,-11.53346279911218,-102.46914044032297,603.2879961275029
39441,NEE-02 KRYSAOR,1.0,0.033524211356112,2.6734262331875582,69.90158395263796,570.9873776160467
39444,FUNcube-1,1.0,0.0173205080756887,64.74133071236467,83.46828891861075,535.8653827265002
39446,UWE-3,1.0,0.0173205080756887,-54.30549867807058,-104.97601428782005,565.8478944104353
39451,Swarm-B,473.0,3.8527,16.573673549315284,-130.76156848989234,484.1727304114449
39452,Swarm-A,473.0,3.8527,-17.055137393654146,-49.882911070401384,426.58749553535654
39453,Swarm-C,473.0,3.8527,-17.539838034048994,-51.27736446755123,426.75329440010177
39455,Shiyan Weixing 5,700.0,4.132251632499992,-2.0997308898739493,-174.59392709852398,739.9800743097878
39460,SES-8,3138.0,43.84198810930397,-0.004226000582391468,95.01727125190442,35778.60353374047
39467,ALICE,4.0,0.1242750477106751,-42.40697279710079,68.60982325103573,475.9444226596321
39469,MCubed-2,1.0,0.0173205080756887,43.131976947710044,50.24798763997278,572.0849740347763
39472,SMDC-ONE 2.4,4.0,0.0994987437106619,-29.04159623234889,28.72179823611805,403.6775313906418
39473,Tacsat-6,4.0,0.0994987437106619,56.11849791394706,146.95339721034424,435.30667718860053
39474,SMDC-ONE 2.3,4.0,0.0994987437106619,-21.545619709373753,16.685860777937794,437.9488283856095
39476,Inmarsat-5 F1,6090.0,111.62891980318514,-0.024893349953362332,62.57154708814092,35788.08757819878
39481,Tupac Katari (TKSat 1),5086.0,73.75070204097398,0.011806864783989969,-87.21489780747604,35792.94470801905
39483,Cosmos-2488 (Strela-3M 7),225.0,2.0667425434140445,-72.3403823565295,-122.24419633384429,1507.0516466818685
39484,Cosmos-2489 (Strela-3M 8),225.0,2.0667425434140445,44.180610354892394,-89.2108597653338,1511.9305891500173
39485,Cosmos-2490 (Strela-3M 9),225.0,2.0667425434140445,9.294176949429517,80.33344800089364,1503.63795758638
39487,Ekspress-AM 5,3200.0,52.40521278710992,-0.03457319724588212,140.0266762490088,35794.31173526014
39490,SKRL-756 No. 1,50.0,0.5027,43.031749067674845,-163.79007517995473,558.8651575917415
39491,SKRL-756 No. 2,50.0,0.5027,82.44118372930348,106.52857623331735,556.1005903054233
39498,GSAT 14,1982.0,22.940112503410614,-0.038056543635194374,74.04879956465857,35782.91293413205
39500,Thaicom 6,3016.0,40.29745845141793,-0.06587992807853332,78.50674241470387,35776.46214469916
39504,TDRS 12,3454.0,78.96476144157842,-3.7998902021045344,-41.203811237634575,35769.53805039202
39508,"ABS 2 (ST 3, Koreasat 8)",6330.0,105.8707835646049,-0.030083646779284327,74.93784982874531,35775.10413362933
39509,ATHENA-FIDUS,3080.0,34.504285168313295,-0.016348586040645815,37.803076464100165,35781.052869570856
39522,Turksat 4A,4850.0,120.82584854480451,0.05560525089882839,42.037168529742864,35774.6180703973
39533,"GPS IIF-5 (Navstar 64, USA 248)",1630.0,30.469840663516685,-27.57285179933868,173.14134387919532,20211.769282538993
39574,GPM Core,3850.0,84.32132384051587,50.48907775034113,-63.7485454341463,445.2565005505697
39612,Ekspress-AT1,1672.0,32.80043086092209,-0.04893146369322047,56.31309387171483,35783.546479143944
39613,Ekspress-AT2,1326.0,32.80043086092209,-0.026220299806903005,139.64610120514155,35793.45240124022
39616,Amazonas 4A,2938.0,58.75405278632449,0.07208182679711567,-74.02552305497974,35789.58860577374
39617,Astra 5B (HYLAS 2B),5724.0,105.36183583755027,0.0661358050329926,23.51561575708397,35771.708907170694
39620,Cosmos-2492 (Glonass-M No. 54),1450.0,14.500342033256048,18.616765660408525,170.88752646775959,19161.748515976567
39624,Shi Jian 11-06 (SJ 11-06),300.0,3.332255794437747,-5.906477639226376,-20.57643009624409,685.7579704789304
39634,Sentinel-1A,2157.0,102.65099104333927,-71.4916055331193,-66.15471820830362,723.2087245464244
39635,IRNSS-R1B,1432.0,14.272543982942324,21.789523084602205,58.859225771258224,35726.02260636364
39727,Luch 5V,1148.0,32.80043086092209,-1.6061643114343018,94.83368180490733,35778.176665308034
39728,Kazsat-3,1800.0,32.80043086092209,-0.029916747896105888,58.49893313645185,35785.11053183785
39731,KazEOSat-1,830.0,23.37537331196245,-16.55939880413807,22.395453613692442,758.4365034311861
39741,"GPS IIF-6 (Navstar 67, USA 251)",1630.0,30.469840663516685,43.283432354139016,159.330377492726,20284.631049008458
39761,Cosmos-2496,225.0,2.0667425434140445,0.5554840900998412,-157.50488692802122,1501.460438153387
39762,Cosmos-2497,225.0,2.0667425434140445,72.11652440649475,-0.03526530756600122,1518.7362392429222
39763,Cosmos-2498,225.0,2.0667425434140445,-1.3875538074548253,22.785741178291858,1490.5302453222191
39766,Daichi-2,2120.0,91.46932161870572,-66.78285525842452,29.944110513838417,657.4827355418341
39767,UNIFORM-1,50.0,0.6332350782640924,-8.203986892410514,47.021810160707126,582.3694393081066
39768,SOCRATES,50.0,0.7727271575701613,1.4731112536178559,-116.87276472021996,588.635632619164
39769,Raijin-2 (Rising-2),43.0,0.4330127018922193,-25.34215675684366,16.857912416902586,581.3513514830113
39773,Eutelsat 3B,5967.0,93.88453048859368,-0.03408687821744276,3.0913601750776474,35785.67234303151
40001,Cosmos-2500 (Glonass-M No. 55),1450.0,14.500342033256048,25.681739018829198,12.29486319540714,19143.264439150687
40010,KazEOSat-2 (DZZ-MR),177.0,1.7320508075688772,-16.241861370205257,152.0868015252191,614.2019179771839
40011,Hodoyoshi-4,64.0,0.954731772816126,52.25315345782313,148.96022995434743,611.1510634902321
40012,Unisat-6,26.0,0.4442942812556504,-38.063185043167735,-69.25314911288189,589.2563103653849
40013,Deimos-2,300.0,4.411201374515391,-47.22750725288505,179.48002312805616,605.7312650798277
40014,Tita (Bugsat-1),22.0,0.3167214864829982,17.65785224904425,40.883853695966685,515.6435449552584
40015,Hodoyoshi-3,58.0,0.954731772816126,66.80860013373645,134.89796333793564,643.3214509787408
40016,Saudisat 4,100.0,0.3278719262151,-6.795278137674111,-79.65462469494213,605.3203215648123
40018,AprizeSat-9,14.0,0.0692820323027551,-16.388620885890376,-92.00492937093725,675.3796720668806
40019,AprizeSat-10,14.0,0.0692820323027551,-60.99974875258498,-86.22535831021487,715.5010850241725
40020,BRITE-Toronto,7.0,0.0692820323027551,-73.46575498899146,52.983231668446585,670.4578669284946
40021,Duchifat-1,1.0,0.0978189552656812,72.22325121780052,25.148917828454707,422.5314672317478
40024,NanoSatC-Br 1,1.0,0.0173205080756887,-76.09386383561977,-169.4285510583273,510.61621148006833
40025,QB50P1,2.0,0.0489897948556635,-81.75471493962738,-146.37467479690417,548.7354949504347
40030,DTUSat-2,1.333,0.0173205080756887,-14.587536798291387,125.2146477506347,536.1859692309865
40032,QB50P2,2.0,0.0489897948556635,-26.738219285395957,126.43637517468336,537.0560641294097
40037,Perseus-M 2,10.0,0.1236931687685298,-4.4027943732901305,79.99869705717775,592.1522103504968
40039,Perseus-M 1,10.0,0.1236931687685298,69.79895263685557,-84.50990700112963,593.4007241381615
40042,PolyITAN 1,1.0,0.0173205080756887,-79.67939646903817,-159.75594331441263,508.8585242651344
40043,Tigris,3.6,0.0994987437106619,-30.627768960210688,97.7557602475958,647.9065968997091
40044,Lemur-1,4.0,0.1674,-43.70759296228812,-70.43826622870245,601.2692847235742
40045,Aerocube 6A,0.5,0.0122474487139158,-78.65419051384721,-19.491010382098946,577.3515532113006
40046,Aerocube 6B,0.5,0.0122474487139158,-29.665560981607335,113.55653001551946,572.6066463982552
40053,SPOT 7,712.0,17.99282567708376,9.310867400289562,-166.3413729319669,692.444132711393
40055,CanX-4,7.0,0.0692820323027551,37.500210139994415,-3.67688696619529,635.7861230425051
40056,CanX-5,7.0,0.0692820323027551,40.84671093342897,-4.455174983734295,636.7875030949257
40059,OCO-2,454.0,8.117411503507368,6.582618140780507,-106.06611586429702,704.7198617905242
40061,Gonets-M No. 18,280.0,2.1324,-41.36682569365553,-132.5302127313803,1516.1367606443318
40062,Gonets-M No. 19,280.0,2.1324,47.52234703829753,49.143822638918266,1496.0881866732414
40063,Gonets-M No. 20,280.0,2.1324,50.861632735998725,-148.29670527170813,1518.7829487730457
40069,Meteor-M No. 2,2755.0,45.72604251141834,40.50677037231418,-63.63501108515852,828.6290462495268
40071,DX-1,20.0,0.0692820323027551,-2.915955204246495,87.71478441349423,607.2371026514245
40072,SkySat 2,82.0,0.9878,25.972916884370907,80.75382249250382,611.0807473264396
40074,UKube-1,4.0,0.0516908410756183,77.18660585749664,-14.337866187491265,540.4725112876349
40076,TDS-1 (TechDemoSat-1),150.0,1.7320508075688772,-45.21008490660687,-73.74844112720973,545.5265282197206
40079,O3b FM3,700.0,36.1684,0.025901842347710494,68.72859132642587,8063.515131576689
40080,O3b FM7,700.0,36.1684,0.0369576189790933,165.84249100842055,8068.202836180925
40081,O3b FM6,700.0,36.1684,0.049435953425310895,117.21353822632331,8063.012755015496
40082,O3b FM8,700.0,36.1684,-0.01012699744141278,21.172068029582505,8060.997579975679
40086,Orbcomm FM109,172.0,3.1752,46.294497344289084,-127.3433644024234,703.0312289496537
40105,"GPS IIF-7  (Navstar 68, USA 256)",1630.0,30.469840663516685,45.74674044496095,-179.99907853734322,20145.874355368378
40107,Asiasat 8,4535.0,58.46241509827394,-0.030574340380563957,105.3236990130811,35784.29021517493
40109,Yaogan Weixing 20A,500.0,0.6332350782640924,63.432297959213734,4.906262224722704,1027.5702352005073
40110,Yaogan Weixing 20B,500.0,0.6332350782640924,62.92406626526523,-11.266835572361973,991.2880363012573
40111,Yaogan Weixing 20C,500.0,0.6332350782640924,45.636908859977375,60.49734057067875,1194.3755999809193
40115,WorldView-3,2615.0,20.691154577456096,-54.29167557934675,-142.60988050447384,635.8855741392514
40118,Gaofen 2,900.0,7.6162049260180655,6.930589986199155,-166.2806546641702,632.2013216936676
40119,Heweliusz,6.8,0.0692820323027551,42.091872669602864,-125.28641454144288,581.3514731431097
40128,Galileo FOC FM01,733.0,14.5295,-41.27262058100561,-170.42265398288438,19039.84649954188
40129,Galileo FOC FM02,733.0,14.5295,28.64206410843968,-12.746839922343087,24627.63868661525
40136,Lingqiao Tongxin Shiyan W.,135.0,1.7320508075688772,-10.965411932481,-49.52506035075307,807.6748156311764
40137,Chuangxin-1 04,90.0,0.4330127018922193,-17.484328820253975,134.9437053759806,791.5833850475755
40141,Asiasat 6,3700.0,58.46241509827394,-0.01468626485433403,119.87784102500015,35784.87583720288
40143,Yaogan Weixing 21,3000.0,16.52844406058805,-4.94952542640998,174.78592999090716,489.03576301512453
40146,Optus 10,3270.0,77.90493929153531,-0.026915406856239055,156.03445289992172,35788.31011597056
40147,Measat 3B,5897.0,92.59640035840874,-0.020056556004535944,91.54159670557961,35773.24994784377
40261,Shi Jian 11-07,300.0,3.332255794437747,-3.718879332401086,-157.36291442437388,680.085611095058
40267,Himawari 8,3500.0,118.40035102185216,-0.021449380491712244,140.68478835204974,35788.39370753292
40269,IRNSS-R1C,1425.0,14.272543982942324,-4.895784504152488,82.99506205701896,35726.24566937077
40271,"Intelsat 30 (DLA 1, ISDLA 1)",6320.0,111.5730039176951,0.024738494321621275,-95.02841599640698,35786.58020424814
40272,ARSAT-1,2983.0,35.60764418129152,-0.000121877891893242,-71.82049422232849,35787.27290398049
40275,Yaogan Weixing 22,1040.0,8.09732871631961,75.95955576442566,149.50977330382807,1214.0114279050692
40277,Ekspress-AM 6,3200.0,52.40521278710992,-0.0014798151089346772,53.010554034633145,35781.43783140761
40286,Shi Jian 11-08,300.0,3.332255794437747,-81.67348243806894,-1.1858722573023857,709.8037724372463
40294,GPS IIF-8,1630.0,30.469840663516685,23.729349247570898,-119.477182693337,20160.713017247315
40296,Meridian No. 17L,2000.0,24.80028999671492,5.820426428984203,83.47204070629955,9767.891489465814
40298,ASNARO 1,495.0,10.03285671530532,15.554847228602975,-153.33894879804203,509.01787168624537
40310,Yaogan Weixing 24,800.0,7.802543338063966,66.17621887090336,-111.63004356896329,653.0714669763827
40315,Cosmos-2501 (Glonass-K1 No.12L(702)),935.0,6.200289986860566,-7.35533123653487,59.895638913714116,19080.69684276405
40332,GSAT 16,3180.0,26.626139726076143,-0.04190327315240167,55.0366607288261,35774.06145244873
40333,DirecTV 14,6300.0,69.62075995726511,0.030917707547729528,-99.21696675968639,35786.3419335577
40336,CBERS 4,2100.0,35.13600068375001,-31.58476207339739,4.698233860818243,785.2024726544664
40338,Yaogan Weixing 25A,500.0,0.6332350782640924,47.48716776922816,-10.857731493302348,1204.6696883064915
40339,Yaogan Weixing 25B,500.0,0.6332350782640924,5.610447391217085,19.403969941570146,1349.383673893824
40340,Yaogan Weixing 25C,500.0,0.6332350782640924,48.24669478478187,-11.37463344322821,1198.6981590786827
40345,Yamal 401,2976.0,67.49797939340789,-0.021566121771138237,89.9569592176243,35788.06085708906
40348,O3b FM10,700.0,36.1684,-0.027654685244112277,-27.647543695134694,8063.519471403328
40349,O3b FM11,700.0,36.1684,-0.05337081244426962,-50.53242353021536,8064.205829164446
40350,O3b FM12,700.0,36.1684,-0.03268197215122066,-99.27852877500338,8067.400849033119
40351,O3b FM9,700.0,36.1684,0.01006579897710852,-147.57245319161365,8068.128589440915
40358,Cosmos-2502,7000.0,17.947758988331824,12.543398869316412,-107.54668252385994,903.5553103999057
40362,Yaogan Weixing 26,3000.0,16.52844406058805,56.77542637260027,-36.42900867407167,444.4505768323451
40364,Astra 2G (Eutelsat 28G),6002.0,110.92560221395831,2.125067273218646e-05,28.177010847203725,35774.14461476149
40367,Fengyun 2G,1390.0,7.189336953749742,-1.6370067183427484,99.54463949503325,35795.95454721683
40374,MUOS 3,6800.0,135.4126093986921,-4.271041481204758,-14.881556924673944,35733.052227031745
40376,SMAP,944.0,11.896356585106211,-10.80013075038694,-42.89167297248838,687.3943152787889
40384,Inmarsat-5 F2,6070.0,111.62891980318514,0.044584849235365924,-54.968946835395485,35786.33979654018
40420,Cosmos-2503,4000.0,32.95025227334379,8.044817798094439,-175.32559776396945,560.0482713650189
40424,ABS 3A,1954.0,78.02859920647565,0.02533237463759374,-2.96233373358665,35780.08422193081
40425,Eutelsat 115 West B,2205.0,78.02859920647565,0.0010999440818310767,-114.87374683786571,35786.43131780659
40482,MMS 1,1360.0,49.9584147507682,27.64449796919372,42.61299229154528,67394.44691432078
40483,MMS 2,1360.0,49.9584147507682,27.623312200288673,42.60570873332629,67427.88974884586
40484,MMS 3,1360.0,49.9584147507682,27.636570857910044,42.61463727886711,67411.85267647219
40485,MMS 4,1360.0,49.9584147507682,27.640029546082815,42.61306648452454,67433.31581030355
40505,Ekspress-AM 7,5712.0,96.9049269962761,-0.012668618440363764,39.997600370443536,35773.102797748856
40534,GPS IIF-9,1630.0,30.469840663516685,41.23337620866237,-68.52789689457491,19908.59902765866
40536,Arirang-3A,1112.0,17.89327185001892,-35.25337185011316,-69.2975603680301,441.60724807864733
40544,Galileo FOC FM03,733.0,14.5295,47.31468803537016,71.93871562992278,23232.05582380375
40545,Galileo FOC FM04,733.0,14.5295,-56.46083711152272,-73.17611651513754,23234.09729922747
40549,Beidou DW 17,1150.0,17.957453296702575,42.89786492033434,106.59370366404796,35750.09814765396
40552,Gonets-M No. 21,225.0,2.1324,64.81663052752288,140.6410263594758,1509.5393109944632
40553,Gonets-M No. 22,225.0,2.1324,-0.4549847045364937,-54.415963272842404,1485.915266146669
40554,Gonets-M No. 23,225.0,2.1324,-54.47510010047198,113.56098162986366,1526.2081928083967
40555,Cosmos-2504,45.0,0.4132795663954365,74.02246511731022,129.68365279935392,645.1085269810454
40613,Thor 7,4590.0,70.06498049316875,0.024636402851378306,-0.6548088294364632,35778.26467009783
40617,TurkmenAlem52E/MonacoSAT,4700.0,58.142550483928346,-0.03498306982596737,52.01697474174827,35773.163589832504
40663,DirecTV 15,6205.0,111.97130483564776,0.03350699387895602,-102.85811636261417,35782.90722166786
40664,SKY Mexico-1,3182.0,57.55403837471784,0.018394577173349365,-78.81008526285298,35794.177705120695
40697,Sentinel-2A,1130.0,21.62586528955465,-57.233890995814875,-140.09256577272114,811.9761726976564
40699,Cosmos-2506,7000.0,17.947758988331824,6.6797351995846395,-4.774608197960634,716.8337137527054
40701,Gaofen 8,3000.0,16.52844406058805,9.29954320004006,-42.14584948911679,442.1339100501522
40715,DMC3-1,447.0,2.620467568024471,-67.50304653894813,159.88775579039694,636.8677145953286
40716,DMC3-2,447.0,2.620467568024471,49.91478913580488,-170.60422948449119,622.8732096978949
40717,DMC3-3,447.0,2.620467568024471,6.034680003195974,1.1355827018854856,610.9019016138013
40718,Carbonite 1,91.0,0.921737489744233,-59.12433487480037,-35.18522031470706,644.3765152198457
40730,GPS IIF-10,1630.0,30.469840663516685,-45.68651920280248,-94.43733251479318,20203.532249625805
40732,Meteosat 11 (MSG 4),2043.0,10.901882378882062,-2.8794279005510264,9.207914387009774,35779.45570404384
40733,Star One C4,5565.0,58.653919118513926,0.007418382230541985,-70.02546295547536,35790.366397693615
40746,USA 263 (WGS SV-7),5768.0,117.9608022447032,-0.030720975787656344,175.0081459338918,35785.1249869397
40748,Beidou DW 18,1014.0,17.31555119950553,53.892798166278155,61.88023237783332,21557.474067801064
40749,Beidou DW 19,1014.0,17.31555119950553,-47.94640569565509,-63.09705610712007,21546.416693843323
40874,Intelsat 34 (Hispasat 55W-2),3300.0,77.48677263267831,0.01341833226016689,-55.48667848756617,35785.51797983978
40875,Eutelsat 8 West B,5782.0,72.0634812862059,-0.028755003072770867,-8.02126699660498,35777.95638152184
40878,Yaogan Weixing 27,1040.0,8.09732871631961,-28.71547367134553,125.91799376933804,1208.411930553397
40880,GSAT-6,2217.0,22.940112503410614,-1.203727012498938,82.60192741381273,35774.71583366974
40882,Inmarsat-5 F3,6070.0,111.62891980318514,-0.002773948943396617,179.57698683088051,35788.644175982685
40887,MUOS 4,6800.0,135.4126093986921,-0.7282911479868746,74.8649884799364,35539.815109656796
40889,Galileo FOC FM05,733.0,14.5295,-46.814890154019515,135.18681454466287,23587.747364909155
40890,Galileo FOC FM06,733.0,14.5295,-54.991605873411956,179.3928497610315,23249.00177167162
40892,TJS-1,4000.0,77.75075105454167,0.033949393492429175,155.06129796712412,35782.34916520229
40894,Gaofen 9-01,1080.0,7.6162049260180655,48.38031226055804,161.13564728505042,608.4001437979598
40895,Ekspress-AM 8,2100.0,32.80043086092209,0.024534911181506396,-13.990576648037006,35784.73955329664
40908,LilacSat-2,11.0,0.0692820323027551,-59.92156346431463,-28.713026118489353,441.81531162241646
40920,Cosmos-2507,225.0,2.0667425434140445,49.31175271386179,-15.707692045929143,1494.7532140419678
40921,Cosmos-2508,225.0,2.0667425434140445,-24.719219835962306,168.13956052820126,1511.8379469696129
40922,Cosmos-2509,225.0,2.0667425434140445,-71.74850112997761,15.149141046326625,1512.7031455757276
40930,ASTROSAT,1513.0,9.975049949787788,2.7288671172038828,86.95601213805632,616.4551923229784
40940,Sky Muster,6440.0,92.3690351140587,-0.026003897776011618,140.26751670176657,35787.40600728958
40941,ARSAT-2,2977.0,33.767819397894456,-0.005111934192678556,-81.02488477181949,35789.997473522104
40946,Morelos 3,5400.0,130.43089478656515,-0.5905272029313537,-113.12873169534316,35799.98119502903
40959,Jilin-1 Shipin 1,95.0,2.345207879911715,46.14357094099043,121.23214013460408,651.0485120394949
40960,Jilin-1 Shipin 2,95.0,2.345207879911715,38.927739491778766,-43.376772922057874,632.4788561316044
40961,Jilin-1 Optical-A,420.0,4.802343178074636,-58.30868712866182,-58.67847319368759,655.4448966118017
40965,Aerocube 5C,2.0,0.03,24.425787503496682,-150.70626477207557,561.8739836321552
40966,Aerocube 7A,2.0,0.03,-64.81013747102695,95.49964643180628,689.2078548693021
40967,AMSAT AO-85,1.0,0.0173205080756887,-64.21274159424937,137.24107929669884,708.6915128523669
40968,BisonSat,1.0,0.0173205080756887,-19.233398295029655,-174.45295655300305,610.5188628656526
40970,SNAP-3 ALICE,4.5,0.1727437802873143,63.43725602401054,173.61965393450936,417.95062767694554
40971,LMRST,3.0,0.0435889894354067,-64.42438094882276,107.5599944329057,711.7176801175336
40972,SNAP-3 EDDIE,4.5,0.1727437802873143,-6.186734465165661,-122.50101931532767,439.2524875284025
40973,PropCube Merryweather,1.0,0.0173205080756887,62.74683322782181,-57.462116243861686,511.6696796397599
40974,SINOD-D-1,2.0,0.03,-59.722343387556506,-8.91584270505366,598.6818858272861
40975,SNAP-3 JIMI,4.5,0.1727437802873143,61.068028540167795,-143.62535864452957,501.30860519698524
40976,PropCube Flora,1.0,0.0173205080756887,-3.4800656523113975,50.33814702945763,604.6700673596999
40977,SINOD-D-3,2.0,0.03,7.050082166398377,-145.5296756114356,577.3343666085768
40982,Apstar 9,5000.0,73.75070204097398,-0.007027340927211904,141.98371459694096,35791.86581661273
40984,Turksat 4B,4928.0,101.673751335192,-0.013761569833305579,50.041984810130586,35777.23088257286
41019,GPS IIF-11,1630.0,30.469840663516685,-54.408063370114135,-37.66132599959833,19932.552054324846
41021,Chinasat 2C,5000.0,73.75070204097398,-0.06309636144761577,103.40034275518852,35813.381221450436
41026,Yaogan Weixing 28,3000.0,16.52844406058805,-53.11406730941094,80.70086852460098,511.52696653332833
41028,GSAT-15,3165.0,30.413888607441397,-0.001345356011863607,93.51818270944457,35777.70253488732
41029,Badr 7,5799.0,68.96470821140915,0.0344602371128084,26.041622996708774,35786.18365475005
41032,Cosmos-2510,2500.0,24.80028999671492,35.371508732732295,61.131216427221766,15652.836757039508
41034,LaoSat 1,5086.0,73.75070204097398,-0.0056400177884664065,128.49671278920735,35790.98730442946
41036,Telstar 12 Vantage (Telstar 12V),4900.0,102.45098394301576,0.00443321215832933,-15.01829249921393,35781.01483167354
41038,Yaogan Weixing 28,1040.0,8.09732871631961,77.79276545615927,118.58637695205006,632.8793495498476
41105,Elektro-L No. 2,1855.0,21.517429409540007,-5.021094673467813,-14.668769419572461,35775.10325477333
41121,Cosmos-2513,2500.0,52.40521278710992,-0.058426122994776036,80.26571620182492,35777.48366375868
41166,VELOX-C1,123.0,0.5171618483600029,-9.130953052675068,-111.24804018625393,426.00793727155946
41167,Kent Ridge 1,78.0,0.12,11.428007114846636,-38.80531554060972,490.6382937207965
41173,Wukong,1900.0,7.802543338063966,-20.148486551915656,138.2476603128048,474.6081656166048
41174,Galileo FOC FM09,733.0,14.5295,9.722692488447963,-40.14113574897328,23236.21702783903
41175,Galileo FOC FM08,733.0,14.5295,26.865847203430953,166.68998311121,23217.988701909046
41179,Orbcomm FM114,172.0,3.1752,-9.792050512162787,57.954693575317066,700.2859522611618
41182,Orbcomm FM110,172.0,3.1752,30.507117405224516,99.75279490502683,696.4736473293895
41183,Orbcomm FM118,172.0,3.1752,-29.308870116693264,-81.67857139855253,707.2365543850773
